baseline_current,current_rms,delta_current_ratio,current_std,spike_count,onoff_transitions,duty_cycle,temp_max,label
4.557867148287193,5.262738636636286,1.154649415047996,0.03499132371316018,3,5,0.8145096659225584,46.41981570590459,Warning
3.36223281942538,3.858993643268866,1.1477473008333743,0.26190964918549453,8,12,0.798877289079196,74.03021120968515,Faulty
5.822475050840025,7.752769243934426,1.3315246825859584,0.1645515872381391,13,6,0.6282373396272696,70.91205070572832,Faulty
2.7987244815545655,3.4959994794954796,1.249140278915061,0.11572226251309944,4,4,0.9134003788016907,51.499080778474465,Warning
0.7635519721720507,0.9303769977376486,1.2184854884089111,0.042096638896565786,3,3,0.9747735469105614,55.19083977940055,Warning
0.29192556799031655,0.522793803209084,1.7908462311407596,0.2273849120970856,7,13,0.6929917995954804,71.42146932460014,Faulty
4.056763265449826,4.725205670613938,1.1647723471707174,0.06156233292818111,3,3,0.7717219584833932,53.69229722184548,Warning
1.2521211341831344,1.3883287275229048,1.108781482574871,0.04770741498504002,2,5,0.42728114608996665,47.417325488537294,Warning
5.571025749087866,6.446443210052079,1.1571375722159503,0.07942534504171192,4,4,0.5242975718438839,50.96308244938179,Warning
5.563443763859179,5.670575505711088,1.019256371844333,0.01011309209389268,1,2,0.5595500288046777,26.608864004186685,Normal
0.9598729376564686,0.9415375246884677,0.9808980832267583,0.019867052424963658,1,2,0.8047307930053822,33.43716784734994,Normal
3.116486032895523,3.376954927813607,1.083577751406151,0.06898405592388585,4,3,0.49880740027033205,49.974134323349226,Warning
0.8562921507646774,0.8955828809703914,1.0458847254066583,0.018025106306187092,1,2,0.7783410263408768,37.91518584522612,Normal
0.6932860308009918,0.6708499173015635,0.9676380130239944,0.024393864375982996,0,1,0.5848305406283594,34.6798150066508,Normal
0.18623961747392254,0.18787232374285276,1.0087666968557796,0.03209402718018033,1,2,0.7749605352598316,30.392723304333522,Normal
2.684497468411721,3.0397638607978266,1.132339999037622,0.06525681700965809,3,4,0.9506107928181704,56.29861795711681,Warning
1.6194591564194425,1.7173407932328146,1.0604409419190197,0.05654574418729979,2,3,0.3503267383601549,51.602244470189376,Warning
2.699856752871904,2.8298484400683415,1.0481476237797291,0.02589058077542447,0,1,0.9155231236880983,34.588436682254994,Normal
5.269620178988097,6.223064813592757,1.1809323257122766,0.026407792427034782,4,5,0.5592794380875907,47.92919952521538,Warning
0.9722193879558176,1.206526882136585,1.241002696596517,0.09575449467492747,4,4,0.5239376135931377,47.13561698388924,Warning
5.164300725438671,5.352257390319604,1.0363953756517477,0.0552674546114912,0,1,0.6527052654857575,38.9160462965156,Normal
2.3402998298583992,3.280634286956749,1.4018008483790068,0.15786382764127616,2,6,0.09128202910481753,83.86352326745127,Faulty
1.2444832514254325,1.2447045982335712,1.0001778624243316,0.04600467308449948,0,2,0.6315807625728869,38.26057760887322,Normal
1.4077191562435991,1.421770417460887,1.0099815798875555,0.015239144999262383,0,2,0.5734482844388896,44.41708395735401,Normal
5.835366359952634,5.662429574947426,0.9703640226958069,0.03972050734606894,1,2,0.755951060634812,31.392362510161426,Normal
5.406262520633469,5.288033102566252,0.9781310253403375,0.030830665699542875,1,1,0.719583595277163,32.078216493661344,Normal
4.876315995099838,9.118443110491686,1.8699450814210399,0.1250643272459875,7,12,0.8341235182638964,74.44929632028291,Faulty
4.8656086495369175,5.264519856092948,1.0819858799359041,0.05973344446398569,3,4,0.6525254977265196,47.17411601460023,Warning
5.687511148238621,6.2123167342634,1.0922733287630226,0.05821638067286767,2,4,0.7179895372947138,57.887534296697304,Warning
1.952155456680192,2.235942907356895,1.1453713379770012,0.06878792498706153,4,5,0.4133225907565448,56.30075624131315,Warning
3.0373060972914385,3.4072584383261733,1.1218027848311518,0.1343428510713439,10,11,0.9607938200020825,75.53566897559328,Faulty
4.167986022329047,4.056392577003331,0.9732260509685303,0.05476552993877906,0,1,0.6609553817909108,41.302891948515686,Normal
1.7984901006111171,1.8067747717905822,1.0046064591496222,0.04009903370713682,1,1,0.9602679425512773,25.24006054545365,Normal
1.6320579498074428,1.538648375061347,0.9427657732636782,0.040393489864295876,0,2,0.5263826289298013,38.84022511893309,Normal
4.083348741218706,4.078423642653902,0.9987938579639087,0.015121692468040349,1,0,0.832538719999214,41.79258775137984,Normal
1.7186495783166047,1.8431005760580998,1.0724120840639273,0.04945504990964091,1,0,0.5802789053815851,38.53473397359773,Normal
2.8882098158364586,3.159353053230672,1.0938793421127153,0.07595187265959498,4,3,0.6328916883481936,50.040765693758885,Warning
0.1532876609498375,0.17029139177276853,1.1109269377428586,0.08023862746138342,4,5,0.3603912104134819,50.382058208533,Warning
3.0729098504251344,3.4941710619942192,1.13708869835892,0.11373125606839762,2,4,0.42651377931345735,58.99240502343383,Warning
1.1059353785485762,1.1188037399215836,1.0116357263024678,0.05132109598269349,1,0,0.7988410640139038,29.058517714039766,Normal
5.4598326135733695,5.28927376060923,0.9687611571570669,0.02356122367399171,1,0,0.947933469578934,39.889767798985325,Normal
4.029539707715626,4.740669341973994,1.1764791231357568,0.06354309908810007,4,5,0.7397749586632716,47.68285027241482,Warning
2.624430137632648,2.5445820434758164,0.969575073456191,0.014891786636208647,0,2,0.5036099735018589,31.331926968252937,Normal
2.036513956491594,3.1595179895590593,1.5514344890629284,0.18036114266465814,2,10,0.08482594779624619,73.83604864713787,Faulty
0.8437601468406467,1.1345426647684875,1.3446269879143251,0.1635173025317877,9,12,0.9562051431577696,74.40399987135784,Faulty
3.5611606064164922,4.842338727091951,1.3597642067496294,0.05456033328867919,3,11,0.19784365907219792,92.5235070436924,Faulty
3.813167173420604,4.004657977771071,1.0502183082045915,0.10323949199927078,4,4,0.365934719958196,52.97956525596588,Warning
4.047092194966725,4.669411841866547,1.1537695750232198,0.030150173053381826,2,3,0.45571006905587186,47.382238442603516,Warning
3.348463108487651,4.092723638496073,1.2222692936714392,0.2720569347745449,9,9,0.6019917083456465,75.4807741870813,Faulty
2.7462426725875675,2.7559823214722607,1.0035465361389626,0.03697118781569979,0,0,0.7178099063849748,35.32631977698236,Normal
3.4262919758063473,3.4694650167011116,1.012600514258451,0.032150001071351436,1,1,0.5183968621486092,32.55771281545448,Normal
3.545123806640699,3.691338777481549,1.041243967436895,0.014269951172597897,0,2,0.5827498873318278,39.132082579884354,Normal
0.6649497721138102,0.6261032240815859,0.9415797257757756,0.05608139717454623,1,0,0.5461729194727161,38.48014712925422,Normal
3.232514041571105,3.4418576494824435,1.064761855700893,0.034787440292985056,0,2,0.6848272280307022,29.843198765548518,Normal
2.6490605028647995,3.263542593843966,1.2319622712711322,0.028280526986093946,3,3,0.9856251147938584,55.166687682303596,Warning
2.482958558888949,3.920214776085548,1.5788482502260244,0.17479664126796343,3,11,0.17043768394403325,82.04145539596212,Faulty
3.1221093327947798,3.0878921180501018,0.9890403534606368,0.03858346917464,1,2,0.5060542376174437,44.1300279659896,Normal
4.6602367430690785,4.627005276457267,0.9928691462593109,0.03203800121692962,1,2,0.5087761816833145,30.866172215611293,Normal
4.016855287676254,4.245514432511677,1.056924914755319,0.05880353691749317,4,3,0.7994235642623266,52.61300410380571,Warning
0.3474731164050608,0.5661904821020151,1.6294511873603144,0.21969038053346385,9,8,0.6082484306107616,78.4369757756919,Faulty
2.855354325024796,3.379557530554709,1.1835860442732833,0.1571693045461979,11,7,0.5191672234462889,79.1209596647868,Faulty
0.2376017562197828,0.2344532903176271,0.9867489788280717,0.020862489045152664,1,1,0.9827197800633871,33.71072486838333,Normal
4.4550630783575995,4.911032700756507,1.1023486344366205,0.10892763872397264,2,3,0.9334276280311884,49.68993815018865,Warning
2.107328924982113,2.054899400593052,0.975120388769159,0.02541402717475795,1,2,0.913935189753087,28.272836826558475,Normal
0.609980872057569,0.8284383540497677,1.3581382499016805,0.2979430127674583,2,9,0.1134759093832385,69.43544839880188,Faulty
1.2325471934651189,1.4613883589601337,1.1856652359506517,0.08847297359728214,3,3,0.7476953464232716,56.64663083526402,Warning
0.8543375256613037,0.9206163946517638,1.077579255270517,0.024381648744403902,0,1,0.6499869540772663,28.207484703333442,Normal
1.821588415669979,1.8664529121543367,1.0246293268547475,0.018812730137438824,0,1,0.7548752058068836,32.359698138754155,Normal
0.34783402777099026,0.31733550056365895,0.91231873602829,0.03568825629293882,1,0,0.7329719754649924,26.86907825337756,Normal
5.912723222875453,6.074102136246402,1.0272935003530348,0.041636237077379984,0,1,0.6705085465596015,28.754561509965473,Normal
3.6102255838067827,3.52906185690288,0.9775183780016539,0.03917262106916008,0,1,0.9194439495628872,25.646465306521804,Normal
0.655786301212689,0.7404070647426624,1.129037101527573,0.07564060589126065,3,5,0.7543421753999682,54.28529040959177,Warning
0.3499195315989649,0.41593234223096404,1.1886514031679003,0.05064815905190082,4,3,0.8495476401242317,46.9469970122001,Warning
5.513044830773342,6.79070048671683,1.2317513633866577,0.11954535683415475,4,4,0.5664627707897406,51.76086913656807,Warning
1.917193876355203,2.564273523659671,1.3375139339244282,0.29219545218573484,1,13,0.08619205993280155,73.49026694038477,Faulty
1.0336116497778598,1.052792061476356,1.0185566907093377,0.02333854446453615,1,1,0.5563489302191627,26.446211495455827,Normal
0.4365976867300403,0.5200277069917435,1.1910913016662183,0.0944628835311175,2,5,0.43178560338260746,52.23414066264471,Warning
2.731434060451939,2.8186680348575117,1.031937060340801,0.017821672073613046,1,2,0.9032805739307248,38.175667334214346,Normal
3.4665975051690956,3.4871439582282306,1.0059269797051713,0.01222314510786835,0,0,0.6078375761988586,38.17770940465314,Normal
0.21232990842256613,0.24307030526373535,1.1447765746688476,0.03639327988448077,2,4,0.8116755221101517,57.506233963810246,Warning
4.25273084228379,4.1062271412059665,0.9655506763745367,0.03931734510578079,1,2,0.61254583229734,35.67271262474085,Normal
2.8938839167034542,2.9481284241736123,1.0187445346916162,0.04628009849783583,0,0,0.7234171152599643,28.462508783303115,Normal
4.883195483553555,7.541498268475945,1.5443777120689655,0.08962046641205762,1,14,0.1816807141514576,84.65278085372931,Faulty
5.9921680706725535,6.568238143315353,1.0961371686922898,0.05036914718223704,3,4,0.6522413841685147,59.77479958657655,Warning
3.393421051611229,3.5749577353004947,1.0534966574817086,0.039728460300751764,4,4,0.5851683280631037,58.673897603361674,Warning
1.9371534453662478,2.009478807496106,1.0373358973202993,0.026120444015881338,0,1,0.8075323149289056,28.513441999118214,Normal
5.985440475297795,7.863127703278215,1.3137091139289958,0.33965410500319504,6,7,0.9621899436842096,69.79507247612607,Faulty
2.9042285617364993,2.9192224731205028,1.005162786283955,0.017874045234056328,1,0,0.9087491282628333,35.15568373902242,Normal
5.914739069848791,6.955670403416224,1.1759893921396678,0.04051965116915684,2,5,0.9924762099356883,51.79094990431399,Warning
5.862238278384959,6.813713637601362,1.1623058146108884,0.039833310356728345,4,3,0.9071724903859208,50.11255911525445,Warning
3.377597901570046,3.197872652804941,0.9467890335076413,0.03953818020713077,0,0,0.810409401752946,39.37981513706466,Normal
3.8804485827491413,4.5543324453841905,1.1736613301953944,0.09111815913165375,2,5,0.4380769444115036,56.053530173864424,Warning
4.871630722079794,5.212179542423023,1.0699044816348153,0.04123184532135439,2,5,0.6140851958744276,46.64566753290097,Warning
1.286705601283226,1.2518135359037401,0.9728826350451196,0.01097833795776482,0,2,0.738376937754164,30.413492119305786,Normal
4.987905090644111,7.662997013804613,1.5363157226424,0.2297682537515073,3,13,0.14668594269800883,94.72895190927629,Faulty
5.067390979427595,5.09468550159344,1.0053863067358833,0.029959784949159806,1,1,0.8899802302701965,38.33272144822484,Normal
3.452429210646196,3.523761170557552,1.020661382336643,0.04775955217795536,0,2,0.9688410510797352,33.11042310407072,Normal
4.3829691816591865,5.1880676565027475,1.1836879159936937,0.05390798117614706,2,3,0.5675800031835843,49.97996629216794,Warning
3.2545338538680064,3.305489234553894,1.0156567370240526,0.025402043366483607,1,0,0.8406827877902798,43.49289425164828,Normal
4.373879500388463,4.3521762260464705,0.9950379807353942,0.020885705109009764,0,1,0.7190108981751646,33.17487525617056,Normal
5.604845399488502,7.778958506991331,1.3878988540346249,0.24210099228615078,1,7,0.15305072721330248,71.0748404573157,Faulty
5.6536107073262345,5.728625353509775,1.0132684491499093,0.028965044905461517,1,0,0.9360552043965136,35.333209916038804,Normal
0.7294249452980259,1.0413975366499946,1.4276966305621808,0.07609672817456124,3,7,0.07762498705340923,82.82508069057269,Faulty
5.852208463519455,6.9036238616892645,1.1796613030318301,0.1386739881359875,8,6,0.35424442501442316,68.34149695360283,Faulty
2.3059714236358757,2.7428572168394876,1.18945845933978,0.14453644210096378,13,13,0.39292145022003355,82.46828596107878,Faulty
2.197706686914799,2.1629014118123004,0.9841629115888257,0.015482612204129007,0,0,0.5164537614904858,37.102843936057354,Normal
2.52584969849346,2.575366216700272,1.019603905266551,0.04512644845742274,1,1,0.6425795147550337,43.01233464203899,Normal
4.30697169874248,4.318427070796968,1.0026597277288432,0.03810195443221909,1,0,0.5526824611254282,40.63647726689871,Normal
3.2921309682947655,3.9103507884947626,1.1877871282017125,0.0325654461888075,3,3,0.6027922103635404,59.372762339633525,Warning
3.3004302558555207,3.359422094308128,1.01787398426249,0.037412283223748385,1,2,0.5332082022407174,36.0365644844717,Normal
1.022081114710977,1.1819156313389,1.1563814401101824,0.04035361765894969,4,4,0.5555968577811106,52.51276459856233,Warning
4.365267164628845,6.104768434568375,1.3984867831308168,0.21514510806262332,6,7,0.4127299715716366,70.06332554215588,Faulty
0.6220783948432438,0.700283794490878,1.125716308902419,0.07360533645467124,4,5,0.35006311504685095,52.831521122507766,Warning
5.929937580818948,6.713946863538967,1.1322120632864645,0.029659084000780447,3,3,0.30366893576648946,47.36631173393931,Warning
5.17142351339309,9.354806013246673,1.8089421585796153,0.3284055314594205,6,9,0.6750169160020018,81.37761354177414,Faulty
3.689829783407185,7.453594029334851,2.020037364014177,0.17838601478199523,9,14,0.716400258679788,88.28833072336184,Faulty
0.21304423308565013,0.2566686499516472,1.2047669455030905,0.0983606773565329,4,5,0.37202076542395374,57.24230585823793,Warning
4.73878050129773,5.28473781990298,1.115210510057543,0.06347985770722939,3,3,0.34651379380289726,49.12132914261768,Warning
4.13435038525026,4.213842199180028,1.0192271594138136,0.04328976658054667,0,1,0.7005739847458987,43.95592132028914,Normal
5.425224920006429,6.3037210215248285,1.1619280517345552,0.34325118972745766,13,11,0.9120585953315574,82.42714828401228,Faulty
0.7031226096784725,0.7080631736667652,1.007026603781881,0.044128353290956705,1,1,0.8998813713976199,31.90922302936538,Normal
2.712174195420411,5.343765108124298,1.9702883086003136,0.1084336051883384,7,14,0.7745135564672652,68.12193525766241,Faulty
4.048395674310549,6.224768310233966,1.5375889144763644,0.3646323284671048,1,13,0.06992787680600486,77.03844462401717,Faulty
5.1362659954788725,6.21522843724248,1.210067477563146,0.08733131989981463,4,3,0.3015915337235882,49.168909680643715,Warning
1.6968753376536718,1.8751298506640606,1.1050486792134462,0.27128214373395243,14,13,0.7929867935400701,80.26616453642566,Faulty
1.8276500165356921,1.9074608622255846,1.0436685607024334,0.06690321838821112,0,1,0.5640478731831,31.765350119889966,Normal
2.4427873862186478,2.7928656091050468,1.1433109671604733,0.24144413210342783,9,8,0.7902736538457497,75.15315410021486,Faulty
2.6908931223820245,4.847110352068213,1.8013016985890051,0.14288561693796156,4,6,0.7312701226473057,72.10885177295653,Faulty
3.7356826381354216,3.733317819141804,0.9993669646962308,0.03159795742060135,1,0,0.9886845303888179,41.8717389118708,Normal
1.5404072427607476,1.656321637263104,1.0752491881916968,0.02442586330417386,0,1,0.5704096090668975,41.539892198100006,Normal
0.290532535398198,0.3026929232059534,1.0418555112634411,0.028969142795675216,1,2,0.982331340359168,40.653655211129326,Normal
2.9423657638237914,2.893096298573083,0.9832551527561687,0.03637930612130964,1,1,0.7931103557636225,43.38508493052623,Normal
0.457521796572521,0.484335701773249,1.0586068366613388,0.0728481795301039,3,5,0.74335535458256,59.64538649446959,Warning
3.5402915657134004,7.540839463136804,2.130005205268244,0.11902020172092231,8,14,0.8112357972007396,94.50624735564514,Faulty
5.699959816389177,5.700269941717144,1.0000544083358403,0.05234126996295546,1,0,0.8419818846990705,37.31702328779828,Normal
1.9793105064908478,2.3218265140428054,1.1730481429915762,0.02672238458677921,2,3,0.6039984627541062,55.38881459507448,Warning
3.2407505552639058,3.362400287227756,1.0375375178957407,0.02766258681728773,1,0,0.5151987074057631,33.67245173803347,Normal
1.3354353718954486,1.5241290130716603,1.1412974713320567,0.11401220434389668,4,4,0.8672888291986909,45.427068388152314,Warning
5.885286536574335,9.320723820391152,1.5837332239419715,0.2087045182954997,1,8,0.1904124401772579,66.75226214271703,Faulty
0.6571256701924497,0.7574565025356568,1.1526813468020867,0.05815504534893276,2,3,0.612590009923853,48.25672576225629,Warning
0.33515705927151174,0.371345850054302,1.1079756185397056,0.07817244625586915,3,4,0.9930388204423843,50.5395051812614,Warning
2.5742904853997506,3.5476855673559378,1.3781216950755395,0.1302547644771859,13,7,0.9268572801742336,69.71342949099979,Faulty
3.235353128151217,3.5530463864089135,1.0981943069810238,0.11529705239336165,2,5,0.9609034602971356,58.43087490120158,Warning
0.6168795444577447,0.5844002643996741,0.9473490726838399,0.025519496402221613,1,0,0.9413072138319272,43.88875924709987,Normal
5.919890458327254,6.707019369005761,1.132963424951772,0.12315811630010781,4,4,0.7524751360556546,49.39469580756649,Warning
3.7416119749372285,4.191121441986102,1.1201379165076075,0.05307782388964286,3,4,0.5842833321760432,47.140017012401316,Warning
2.9659906112399854,2.9588346933755183,0.9975873430491152,0.013341489554049,1,2,0.8555616480774637,35.726170695085045,Normal
3.4532487797096567,3.4779333272024204,1.0071482100096012,0.061660489570937976,0,0,0.5974345411087003,26.62168682532573,Normal
2.9872790190858276,3.3330029294744388,1.1157320451754822,0.24518092478207495,8,14,0.7374708803702894,93.69959723901297,Faulty
5.714600632092033,6.705574321820782,1.1734108389243585,0.054437932862146356,3,4,0.9841943322248086,46.50529070859569,Warning
4.213999305705435,5.101248678501938,1.2105480586091306,0.06759613532960701,3,4,0.9951853230406873,48.811563395356266,Warning
0.4517905938848864,0.45809418202976504,1.0139524554742827,0.02697141057521579,1,1,0.806722736283995,32.07605661287951,Normal
5.299422599801769,5.372563271027715,1.0138016302433934,0.013709290330654251,1,0,0.6852457185297571,36.37842811689433,Normal
4.0407279929414,3.896593857762315,0.964329661528599,0.03358033844519652,0,0,0.7798778418191913,35.54799244245353,Normal
4.925696293675322,5.000987565878094,1.0152854069178905,0.020809275531306248,0,1,0.5210752084814672,34.08110645219098,Normal
1.4862850831738255,1.7563839952893416,1.1817275266860277,0.27924423506332846,10,6,0.7777178896314328,68.29419871843896,Faulty
2.3225605008885664,2.685146229997594,1.1561146540511256,0.1449446083398242,10,13,0.4491225106678471,74.73868673149617,Faulty
4.135483962105117,4.168223161190174,1.0079166548305005,0.03441557590277276,0,2,0.9993239424671103,29.023682843333034,Normal
1.3581674424689028,1.7734387079187761,1.3057585187692213,0.2515657833096486,1,13,0.06293537476488434,93.73528036931927,Faulty
4.624508599069654,6.627073938333159,1.4330331096511262,0.20073544734735724,1,13,0.1149033936463993,70.30988574171336,Faulty
0.38928435355751867,0.3925913048332665,1.0084949504020053,0.013907864473968497,0,1,0.8102339866071269,40.893591368624314,Normal
3.87567511711832,4.48990171579531,1.1584824785658725,0.0836685880247714,3,4,0.987452856977221,51.56187340945756,Warning
4.051636524098647,4.301012263358691,1.0615493857301332,0.023444850708179345,1,2,0.7881402966418471,26.313616713152346,Normal
1.7489426673098063,2.367835690224944,1.3538669588678445,0.19856783536519598,7,14,0.9542398843180566,71.79176435549672,Faulty
0.8253450420311405,1.7913090118879769,2.1703759284476205,0.23024886329528332,7,13,0.748620746817461,80.05672318265415,Faulty
2.894777680515133,2.985499975593761,1.0313399870702622,0.03528259220220618,1,0,0.5899240742045996,31.94794723500678,Normal
5.764395200759858,5.944015285045058,1.0311602653928937,0.012194841566078942,1,0,0.9112210623244634,44.445871682446665,Normal
4.960430324531173,5.045608636440791,1.017171556969237,0.011694610965979634,1,1,0.7011473390381593,40.66580184877733,Normal
0.2890198739413963,0.300265189597946,1.038908451184329,0.012091162327611827,1,1,0.5397347516758028,44.00502387067115,Normal
0.820057015975895,0.7986254831616293,0.9738658015275177,0.017592892880100908,0,0,0.8052530870209096,29.495204753176388,Normal
2.915686251220537,5.397098104740946,1.8510558543401796,0.21079663478794436,4,12,0.6136815370761504,80.7137920545202,Faulty
4.4998739805129935,5.25619963545183,1.1680770746501248,0.028290602845663648,3,3,0.9623099852522596,58.73779649912629,Warning
1.2703452768164996,1.9212152226212122,1.512356725122638,0.11156489789868329,3,10,0.1405846862425813,76.70926410836178,Faulty
1.7667267892398286,1.7567030674165098,0.994326388276689,0.028568427351328158,1,2,0.7381678666505493,34.95079704292205,Normal
5.292912924170528,5.448207072597524,1.0293400157251467,0.012413134954003532,1,1,0.9665964585245092,37.74804962418443,Normal
0.3441088565568333,0.3541775317445147,1.0292601454331312,0.02648666463748256,0,0,0.7255446437334158,43.217578096128875,Normal
2.7274969917004555,3.2738532424688738,1.2003141533907955,0.07779164662152377,3,4,0.8288293453623603,50.29061745462518,Warning
4.535775691714894,4.747562312325145,1.046692481067153,0.03320948490568023,0,0,0.7378254922258183,37.901948912853065,Normal
1.2902097277483917,1.3827130535969097,1.0716963481665496,0.03286391332008505,0,1,0.553349625056718,42.01454920032909,Normal
1.9910087354417207,2.338176781964419,1.174367917298804,0.036125333155627055,3,4,0.850079826723185,48.35513397159681,Warning
0.7157916026886911,0.7248389178114343,1.012639593826973,0.05727339205571474,1,1,0.8611555841618539,28.809139940600918,Normal
5.255560050384706,5.106774964307554,0.9716899655506247,0.018575116522119378,0,0,0.5443181169465463,32.729802121170295,Normal
3.7199503709809827,3.753555306368455,1.0090337053014529,0.010425900617181278,0,1,0.7976788899069869,29.400251973027707,Normal
4.2940172558196075,5.8821325661648824,1.3698437187677646,0.13443189858071392,11,12,0.36053502304924967,71.37888051442941,Faulty
4.567826773352671,5.465629486330297,1.1965492032699525,0.17197955155913028,10,10,0.6346215430423657,87.38661264424928,Faulty
3.4839274298633818,7.114804701742422,2.0421793636560968,0.2557984733850177,7,14,0.8636426083983504,77.8675899503012,Faulty
3.099751175309538,5.074582494282158,1.6370934979242053,0.07745473375099876,5,12,0.6624086029399269,91.92342912199544,Faulty
0.7960376534055632,0.8241587515901336,1.0353263417430876,0.011304111599725927,1,2,0.7108563087629582,25.798450651275026,Normal
1.6602816826816784,1.8457204731763577,1.111691162065439,0.09956538266506362,4,5,0.523398524154535,57.261648328157435,Warning
3.4279343727283504,4.1405945085909215,1.207897835364728,0.02073539896514183,2,3,0.6749411997133772,59.8829572969265,Warning
1.283166364256807,1.2907207694912362,1.0058873155070618,0.02090956643414811,0,1,0.9369997127689471,39.926123389752185,Normal
4.258260597067185,7.769686150465356,1.8246149979211264,0.1407181054795935,8,11,0.7787616635261448,84.65703899662114,Faulty
2.077962230631954,2.009131053949809,0.9668756363000824,0.008126824366426045,1,1,0.5659259948216985,35.15367649270169,Normal
0.9483638074603248,1.062471029684552,1.1203200937515754,0.03588403550910166,3,4,0.8796946636620706,47.881304735340365,Warning
